,Player,Team,FF Pts,Plays,TRGT,REC,RCYDS,RCTDS,RUATT,RUYDS,RUTDS,INT,FUM,Week,Season
129,. Nsimba Webster,LAR,0,0,0,0,0,0,0,0,0,0,0,10,2020
130,. Penny Hart,SEA,0,0,0,0,0,0,0,0,0,0,0,10,2020
131,. N'Keal Harry,NE,0,0,0,0,0,0,0,0,0,0,0,10,2020
132,. G. Olszewski,NE,0,0,0,0,0,0,0,0,0,0,0,10,2020
133,. Riley Ridley,CHI,0,0,0,0,0,0,0,0,0,0,0,10,2020
134,. Olabisi Johnson,MIN,0,1,1,0,0,0,0,0,0,0,0,10,2020
135,. Malik Taylor,GB,0,0,0,0,0,0,0,0,0,0,0,10,2020
136,. James Proche,BAL,0,0,0,0,0,0,0,0,0,0,0,10,2020
137,. John Hightower,PHI,0,0,0,0,0,0,0,0,0,0,0,10,2020
138,. K.J. Hill,LAC,0,0,0,0,0,0,0,0,0,0,0,10,2020
139,. Joe Reed,LAC,0,0,0,0,0,0,0,0,0,0,0,10,2020
140,. Collin Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,10,2020
141,. Gabriel Davis,BUF,0,3,3,0,0,0,0,0,0,0,0,10,2020
142,. Tyler Johnson,TB,0,1,1,0,0,0,0,0,0,0,0,10,2020
143,. K.J. Osborn,MIN,0,0,0,0,0,0,0,0,0,0,0,10,2020
144,. M. Callaway,NO,0,0,0,0,0,0,0,0,0,0,0,10,2020
145,. Dan Chisena,MIN,0,0,0,0,0,0,0,0,0,0,0,10,2020
146,. Nick Westbrook,TEN,0,1,1,0,0,0,0,0,0,0,0,10,2020
0,Adam Thielen,MIN,24.3,11,11,8,123,2,0,0,0,0,0,11,2020
1,Keenan Allen,LAC,20.5,19,19,16,145,1,0,0,0,0,1,11,2020
2,Damiere Byrd,NE,20.3,8,7,6,132,1,1,11,0,0,0,11,2020
3,Robert Woods,LAR,18.6,17,15,12,130,1,2,-4,0,0,0,11,2020
4,Davante Adams,GB,16.6,9,9,7,106,1,0,0,0,0,0,11,2020
5,Tyreek Hill,KC,16,16,14,11,102,1,2,-2,0,0,0,11,2020
6,Nelson Agholor,LVR,14.8,9,9,6,88,1,0,0,0,0,0,11,2020
7,D.J. Moore,CAR,14.8,13,11,7,127,0,1,21,0,0,0,11,2020
8,J. Jefferson,MIN,14.6,5,5,3,86,1,0,0,0,0,0,11,2020
9, Cooper Kupp,LAR,14.5,13,13,11,145,0,0,0,0,0,0,11,2020
10, Curtis Samuel,CAR,13.4,11,10,8,70,1,1,4,0,0,0,11,2020
11, Mike Williams,LAC,13.2,7,7,4,72,1,0,0,0,0,0,11,2020
12, Tyler Lockett,SEA,12.7,9,9,9,67,1,0,0,0,0,0,11,2020
13, M. Pittman Jr.,IND,12.6,3,3,3,66,1,0,0,0,0,0,11,2020
14, A.J. Brown,TEN,12.2,7,7,4,62,1,0,0,0,0,0,11,2020
15, DeVante Parker,MIA,12.1,9,9,6,61,1,0,0,0,0,0,11,2020
16, Tim Patrick,DEN,11.9,8,8,5,119,0,0,0,0,0,0,11,2020
17, Chase Claypool,PIT,11.9,8,8,4,59,1,0,0,0,0,0,11,2020
18, B. Perriman,NYJ,11.4,4,4,2,54,1,0,0,0,0,0,11,2020
19, Corey Davis,TEN,11.3,7,7,5,113,0,0,0,0,0,0,11,2020
20, Chris Godwin,TB,11.3,10,10,7,53,1,0,0,0,0,0,11,2020
21, Diontae Johnson,PIT,11.1,16,16,12,111,0,0,0,0,0,0,11,2020
22, Mike Evans,TB,10.9,9,9,5,49,1,0,0,0,0,0,11,2020
23, DK Metcalf,SEA,10.6,5,5,3,46,1,0,0,0,0,0,11,2020
24, CeeDee Lamb,DAL,10.6,8,6,4,34,1,2,12,0,0,0,11,2020
25, Michael Thomas,NO,10.4,12,12,9,104,0,0,0,0,0,0,11,2020
26, A.J. Green,CIN,10.1,9,9,4,41,1,0,0,0,0,0,11,2020
27, Calvin Ridley,ATL,9,9,9,5,90,0,0,0,0,0,0,11,2020
28, Brandin Cooks,HOU,8.5,5,5,4,85,0,0,0,0,0,0,11,2020
29, Tyler Boyd,CIN,8.5,11,11,9,85,0,0,0,0,0,0,11,2020
30, Terry McLaurin,WAS,8.4,7,7,5,84,0,0,0,0,0,0,11,2020
31, Amari Cooper,DAL,8.1,7,7,6,81,0,0,0,0,0,0,11,2020
32, Will Fuller,HOU,8,8,8,6,80,0,0,0,0,0,0,11,2020
33, KhaDarel Hodge,CLE,7.3,5,5,3,73,0,0,0,0,0,0,11,2020
34, Steven Sims,WAS,7.3,3,3,3,13,1,0,0,0,0,0,11,2020
35, Denzel Mims,NYJ,7.1,7,7,3,71,0,0,0,0,0,0,11,2020
36, Keke Coutee,HOU,7,4,4,2,10,1,0,0,0,0,0,11,2020
37, Randall Cobb,HOU,6.7,2,2,2,7,1,0,0,0,0,0,11,2020
38, Van Jefferson,LAR,6.7,1,1,1,7,1,0,0,0,0,0,11,2020
39, E. Sanders,NO,6.6,5,5,4,66,0,0,0,0,0,0,11,2020
40, Rashard Higgins,CLE,6.5,4,4,3,65,0,0,0,0,0,0,11,2020
41, L. Fitzgerald,ARI,6.2,10,10,8,62,0,0,0,0,0,0,11,2020
42, Antonio Brown,TB,5.8,14,13,8,57,0,1,1,0,0,0,11,2020
43, R. Gage Jr.,ATL,5.8,12,12,7,58,0,0,0,0,0,0,11,2020
44, M. Valdes-Scantling,GB,5.5,6,6,3,55,0,0,0,0,0,1,11,2020
45, Zach Pascal,IND,5.4,3,3,3,54,0,0,0,0,0,0,11,2020
46, Tyron Johnson,LAC,5.4,1,1,1,54,0,0,0,0,0,0,11,2020
47, Jalen Reagor,PHI,5.2,5,5,4,52,0,0,0,0,0,0,11,2020
48, Marvin Jones,DET,5.1,6,6,4,51,0,0,0,0,0,0,11,2020
49, DeAndre Hopkins,ARI,5.1,8,8,5,51,0,0,0,0,0,0,11,2020
50, Christian Kirk,ARI,5,6,6,4,50,0,0,0,0,0,0,11,2020
51, Robby Anderson,CAR,4.6,9,9,7,46,0,0,0,0,0,0,11,2020
52, D. Robinson,KC,4.4,8,8,6,44,0,0,0,0,0,0,11,2020
53, DJ Chark Jr.,JAC,4.1,8,8,4,41,0,0,0,0,0,0,11,2020
54, N'Keal Harry,NE,4.1,8,8,5,41,0,0,0,0,0,0,11,2020
55, Julio Jones,ATL,3.9,2,2,2,39,0,0,0,0,0,0,11,2020
56, Jakobi Meyers,NE,3.8,3,3,3,38,0,0,0,0,0,0,11,2020
57, Hunter Renfrow,LVR,3.7,2,2,2,37,0,0,0,0,0,0,11,2020
58, Jerry Jeudy,DEN,3.7,8,8,3,37,0,0,0,0,0,0,11,2020
59, T.Y. Hilton,IND,3.6,6,6,3,36,0,0,0,0,0,0,11,2020
60, KJ Hamler,DEN,3.5,6,6,4,35,0,0,0,0,0,0,11,2020
61, Josh Reynolds,LAR,3.2,6,6,3,32,0,0,0,0,0,0,11,2020
62, Michael Gallup,DAL,2.9,5,5,2,29,0,0,0,0,0,0,11,2020
63, Dez Bryant,BAL,2.8,5,5,4,28,0,0,0,0,0,0,11,2020
64, Christian Blake,ATL,2.8,4,4,2,28,0,0,0,0,0,0,11,2020
65, Jarvis Landry,CLE,2.6,3,2,2,23,0,1,3,0,0,0,11,2020
66, Keelan Cole,JAC,2.6,5,5,2,26,0,0,0,0,0,0,11,2020
67, Tee Higgins,CIN,2.6,10,10,3,26,0,0,0,0,0,0,11,2020
68, Cameron Batson,TEN,2.5,3,2,2,21,0,1,4,0,0,0,11,2020
69, Deonte Harris,NO,2.5,2,1,1,2,0,1,23,0,0,0,11,2020
70, Willie Snead,BAL,2.3,7,7,3,23,0,0,0,0,0,0,11,2020
71, Ray-Ray McCloud,PIT,2.3,5,4,4,20,0,1,3,0,0,0,11,2020
72, E. St. Brown,GB,2.3,1,1,1,23,0,0,0,0,0,0,11,2020
73, Malcolm Perry,MIA,2.3,5,5,3,23,0,0,0,0,0,0,11,2020
74, Cam Sims,WAS,2,2,2,2,20,0,0,0,0,0,0,11,2020
75, D. Harris,IND,2,3,1,1,1,0,2,19,0,0,0,11,2020
76, J. Smith-Schuster,PIT,1.9,5,5,4,19,0,0,0,0,0,0,11,2020
77, Zay Jones,LVR,1.8,1,1,1,18,0,0,0,0,0,0,11,2020
78, Allen Lazard,GB,1.8,4,4,2,18,0,0,0,0,0,0,11,2020
79, Byron Pringle,KC,1.7,4,4,3,17,0,0,0,0,0,0,11,2020
80, Henry Ruggs III,LVR,1.7,2,1,1,5,0,1,12,0,0,0,11,2020
81, Jamison Crowder,NYJ,1.6,4,4,1,16,0,0,0,0,0,0,11,2020
82, Marvin Hall,DET,1.6,3,3,3,16,0,0,0,0,0,0,11,2020
83, Mecole Hardman,KC,1.6,1,1,1,16,0,0,0,0,0,0,11,2020
84, Donte Moncrief,NE,1.5,2,2,1,15,0,0,0,0,0,0,11,2020
85, Jakeem Grant,MIA,1.5,7,6,2,12,0,1,3,0,0,0,11,2020
86, Marcus Johnson,IND,1.4,3,3,1,14,0,0,0,0,0,0,11,2020
87, James Proche,BAL,1.4,1,1,1,14,0,0,0,0,0,0,11,2020
88, Chris Conley,JAC,1.3,4,4,1,13,0,0,0,0,0,0,11,2020
89, A. Callaway,MIA,1.3,1,1,1,13,0,0,0,0,0,0,11,2020
90, J. Washington,PIT,1.2,3,3,1,12,0,0,0,0,0,0,11,2020
91, Alex Erickson,CIN,1,2,1,1,8,0,1,2,0,0,0,11,2020
92, Jamal Agnew,DET,1,6,6,3,10,0,0,0,0,0,0,11,2020
93, O. Zaccheaus,ATL,1,1,1,1,10,0,0,0,0,0,0,11,2020
94, Mack Hollins,MIA,0.9,2,2,1,9,0,0,0,0,0,0,11,2020
95, Greg Ward Jr.,PHI,0.9,4,4,3,9,0,0,0,0,0,0,11,2020
96, Olabisi Johnson,MIN,0.9,1,1,1,9,0,0,0,0,0,0,11,2020
97, Quintez Cephus,DET,0.9,2,2,1,9,0,0,0,0,0,0,11,2020
98, Travis Fulgham,PHI,0.8,7,7,1,8,0,0,0,0,0,0,11,2020
99,. Cedrick Wilson,DAL,0.7,2,2,1,7,0,0,0,0,0,0,11,2020
100,. Isaiah Wright,WAS,0.7,1,1,1,7,0,0,0,0,0,0,11,2020
101,. Nick Westbrook,TEN,0.7,1,1,1,7,0,0,0,0,0,0,11,2020
102,. Noah Brown,DAL,0.6,1,1,1,6,0,0,0,0,0,0,11,2020
103,. Andy Isabella,ARI,0.6,2,2,1,6,0,0,0,0,0,0,11,2020
104,. David Moore,SEA,0.5,2,2,2,5,0,0,0,0,0,0,11,2020
105,. Auden Tate,CIN,0.5,2,2,1,5,0,0,0,0,0,0,11,2020
106,. Jeff Smith,NYJ,0.5,1,1,1,5,0,0,0,0,0,0,11,2020
107,. Devin Duvernay,BAL,0.5,2,2,1,5,0,0,0,0,0,0,11,2020
108,. Jalen Guyton,LAC,0.4,1,1,1,4,0,0,0,0,0,0,11,2020
109,. Brandon Powell,ATL,0.3,1,0,0,0,0,1,3,0,0,0,11,2020
110,. Bryan Edwards,LVR,0.1,2,2,1,1,0,0,0,0,0,0,11,2020
111,. Matthew Slater,NE,0,0,0,0,0,0,0,0,0,0,0,11,2020
112,. Alshon Jeffery,PHI,0,2,2,0,0,0,0,0,0,0,0,11,2020
113,. Mohamed Sanu,DET,0,0,0,0,0,0,0,0,0,0,0,11,2020
114,. Kenny Stills,HOU,0,0,0,0,0,0,0,0,0,0,0,11,2020
115,. Diontae Spencer,DEN,0,0,0,0,0,0,0,0,0,0,0,11,2020
116,. Pharoh Cooper,CAR,0,0,0,0,0,0,0,0,0,0,0,11,2020
117,. Kalif Raymond,TEN,0,0,0,0,0,0,0,0,0,0,0,11,2020
118,. Gehrig Dieter,KC,0,0,0,0,0,0,0,0,0,0,0,11,2020
119,. Brandon Zylstra,CAR,0,0,0,0,0,0,0,0,0,0,0,11,2020
120,. D. Hamilton,DEN,0,0,0,0,0,0,0,0,0,0,0,11,2020
121,. Tre'Quan Smith,NO,0,0,0,0,0,0,0,0,0,0,0,11,2020
122,. Justin Watson,TB,0,0,0,0,0,0,0,0,0,0,0,11,2020
123,. Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,0,0,0,11,2020
124,. Trent Sherfield,ARI,0,0,0,0,0,0,0,0,0,0,0,11,2020
125,. Tony Brown,CIN,0,0,0,0,0,0,0,0,0,0,0,11,2020
126,. Chad Beebe,MIN,0,0,0,0,0,0,0,0,0,0,0,11,2020
127,. Vyncint Smith,NYJ,0,0,0,0,0,0,0,0,0,0,0,11,2020
128,. Robert Foster,WAS,0,0,0,0,0,0,0,0,0,0,0,11,2020
129,. Terry Godwin,JAC,0,0,0,0,0,0,0,0,0,0,0,11,2020
130,. Miles Boykin,BAL,0,0,0,0,0,0,0,0,0,0,0,11,2020
131,. Marquise Brown,BAL,0,3,3,0,0,0,0,0,0,0,0,11,2020
132,. Nsimba Webster,LAR,0,0,0,0,0,0,0,0,0,0,0,11,2020
133,. Scott Miller,TB,0,0,0,0,0,0,0,0,0,0,0,11,2020
134,. Penny Hart,SEA,0,0,0,0,0,0,0,0,0,0,0,11,2020
135,. G. Olszewski,NE,0,0,0,0,0,0,0,0,0,0,0,11,2020
136,. D. Shepherd,GB,0,0,0,0,0,0,0,0,0,0,1,11,2020
137,. Malik Taylor,GB,0,0,0,0,0,0,0,0,0,0,0,11,2020
138,. John Hightower,PHI,0,0,0,0,0,0,0,0,0,0,0,11,2020
139,. Freddie Swain,SEA,0,0,0,0,0,0,0,0,0,0,0,11,2020
140,. K.J. Hill,LAC,0,0,0,0,0,0,0,0,0,0,0,11,2020
141,. Joe Reed,LAC,0,0,0,0,0,0,0,0,0,0,0,11,2020
142,. D. Peoples-Jones,CLE,0,0,0,0,0,0,0,0,0,0,0,11,2020
143,. Collin Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,11,2020
144,. Tyler Johnson,TB,0,0,0,0,0,0,0,0,0,0,0,11,2020
145,. K.J. Osborn,MIN,0,0,0,0,0,0,0,0,0,0,1,11,2020
146,. M. Callaway,NO,0,0,0,0,0,0,0,0,0,0,0,11,2020
0,Tyreek Hill,KC,44.9,15,15,13,269,3,0,0,0,0,0,12,2020
1,Will Fuller,HOU,29.1,7,7,6,171,2,0,0,0,0,0,12,2020
2,Jarvis Landry,CLE,20.3,11,11,8,143,1,0,0,0,0,0,12,2020
3,A. Robinson II,CHI,19.4,13,13,8,74,2,0,0,0,0,0,12,2020
4,J. Jefferson,MIN,19,13,13,7,70,2,0,0,0,0,0,12,2020
5,DK Metcalf,SEA,17.7,13,13,10,177,0,0,0,0,0,0,12,2020
6,Amari Cooper,DAL,17.2,8,8,6,112,1,0,0,0,0,0,12,2020
7,Mike Evans,TB,17,9,9,3,50,2,0,0,0,0,0,12,2020
8,A.J. Brown,TEN,15.8,6,6,4,98,1,0,0,0,0,0,12,2020
9, Collin Johnson,JAC,15.6,8,8,4,96,1,0,0,0,0,0,12,2020
10, Robby Anderson,CAR,15.4,7,7,4,94,1,0,0,0,0,0,12,2020
11, Marquise Brown,BAL,14.5,8,8,4,85,1,0,0,0,0,0,12,2020
12, T.Y. Hilton,IND,14.1,5,5,4,81,1,0,0,0,0,0,12,2020
13, Gabriel Davis,BUF,13.9,4,4,3,79,1,0,0,0,0,0,12,2020
14, Deebo Samuel,SF,13.3,13,13,11,133,0,0,0,0,0,0,12,2020
15, Chad Beebe,MIN,12.3,7,7,7,63,1,0,0,0,0,1,12,2020
16, Davante Adams,GB,12.1,9,9,6,61,1,0,0,0,0,0,12,2020
17, DeVante Parker,MIA,11.9,14,14,8,119,0,0,0,0,0,1,12,2020
18, Calvin Ridley,ATL,11,9,9,6,50,1,0,0,0,0,0,12,2020
19, Tee Higgins,CIN,10.4,5,5,5,44,1,0,0,0,0,0,12,2020
20, Keenan Allen,LAC,10,10,10,4,40,1,0,0,0,0,0,12,2020
21, Chris Godwin,TB,9.7,9,9,8,97,0,0,0,0,0,0,12,2020
22, J. Smith-Schuster,PIT,9.7,9,9,8,37,1,0,0,0,0,1,12,2020
23, Mohamed Sanu,DET,9.2,4,4,4,32,1,0,0,0,0,0,12,2020
24, Terry McLaurin,WAS,9.2,9,9,7,92,0,0,0,0,0,0,12,2020
25, Robert Woods,LAR,8.8,13,12,7,80,0,1,8,0,0,0,12,2020
26, Brandin Cooks,HOU,8.5,5,5,5,85,0,0,0,0,0,0,12,2020
27, Allen Lazard,GB,8.3,6,6,4,23,1,0,0,0,0,0,12,2020
28, B. Perriman,NYJ,7.9,8,8,4,79,0,0,0,0,0,0,12,2020
29, Curtis Samuel,CAR,7.7,6,5,5,72,0,1,5,0,0,0,12,2020
30, Olabisi Johnson,MIN,7.4,7,7,7,74,0,0,0,0,0,0,12,2020
31, Hunter Renfrow,LVR,7.3,9,9,7,73,0,0,0,0,0,0,12,2020
32, Corey Davis,TEN,7,3,3,3,70,0,0,0,0,0,0,12,2020
33, S. Shepard,NYG,6.8,9,8,7,64,0,1,4,0,0,0,12,2020
34, Denzel Mims,NYJ,6.7,8,8,4,67,0,0,0,0,0,0,12,2020
35, Brandon Powell,ATL,6.4,2,2,2,4,1,0,0,0,0,0,12,2020
36, Tyron Johnson,LAC,6.3,4,4,2,63,0,0,0,0,0,0,12,2020
37, D.J. Moore,CAR,6.1,9,9,4,61,0,0,0,0,0,0,12,2020
38, DeAndre Hopkins,ARI,5.5,7,7,5,55,0,0,0,0,0,0,12,2020
39, David Moore,SEA,5.5,4,3,3,-6,1,1,1,0,0,0,12,2020
40, Nelson Agholor,LVR,5.4,6,6,5,54,0,0,0,0,0,0,12,2020
41, Henry Ruggs III,LVR,5.4,6,5,3,56,0,1,-2,0,0,0,12,2020
42, Jakobi Meyers,NE,5.2,6,6,5,52,0,0,0,0,0,0,12,2020
43, Chase Claypool,PIT,5.2,9,9,6,52,0,0,0,0,0,0,12,2020
44, Michael Thomas,NO,5.1,7,6,4,50,0,1,1,0,0,0,12,2020
45, Marvin Jones,DET,4.8,12,12,6,48,0,0,0,0,0,0,12,2020
46, E. St. Brown,GB,4.6,3,2,2,39,0,1,7,0,0,0,12,2020
47, Diontae Johnson,PIT,4.6,13,13,8,46,0,0,0,0,0,1,12,2020
48, Keelan Cole,JAC,4.4,6,6,3,44,0,0,0,0,0,0,12,2020
49, Cooper Kupp,LAR,4.1,5,5,2,41,0,0,0,0,0,0,12,2020
50, Michael Gallup,DAL,4.1,8,8,6,41,0,0,0,0,0,0,12,2020
51, Josh Reynolds,LAR,4,6,6,5,40,0,0,0,0,0,0,12,2020
52, Stefon Diggs,BUF,3.9,9,9,7,39,0,0,0,0,0,0,12,2020
53, Sammy Watkins,KC,3.8,7,7,4,38,0,0,0,0,0,0,12,2020
54, L. Shenault Jr.,JAC,3.7,5,4,3,31,0,1,6,0,0,0,12,2020
55, Golden Tate,NYG,3.6,10,9,4,36,0,0,0,0,0,0,12,2020
56, D. Robinson,KC,3.6,6,6,5,36,0,0,0,0,0,0,12,2020
57, Kendrick Bourne,SF,3.4,5,5,3,34,0,0,0,0,0,0,12,2020
58, R. Gage Jr.,ATL,3.4,5,5,3,34,0,0,0,0,0,0,12,2020
59, Darnell Mooney,CHI,3.4,9,9,3,34,0,0,0,0,0,0,12,2020
60, Damiere Byrd,NE,3.3,8,8,3,33,0,0,0,0,0,0,12,2020
61, Andy Isabella,ARI,3.3,6,6,4,33,0,0,0,0,0,0,12,2020
62, Jalen Guyton,LAC,3.3,4,4,3,33,0,0,0,0,0,0,12,2020
63, Jamison Crowder,NYJ,3.1,5,5,3,31,0,0,0,0,0,0,12,2020
64, KhaDarel Hodge,CLE,3.1,3,3,3,31,0,0,0,0,0,0,12,2020
65, Richie James,SF,2.9,1,1,1,29,0,0,0,0,0,0,12,2020
66, Anthony Miller,CHI,2.8,6,6,3,28,0,0,0,0,0,0,12,2020
67, M. Pittman Jr.,IND,2.8,9,9,2,28,0,0,0,0,0,0,12,2020
68, Quintez Cephus,DET,2.7,2,2,2,27,0,0,0,0,0,0,12,2020
69, Mike Williams,LAC,2.6,5,5,3,26,0,0,0,0,0,0,12,2020
70, Cole Beasley,BUF,2.5,5,4,2,25,0,0,0,0,0,0,12,2020
71, Tyler Lockett,SEA,2.3,4,4,3,23,0,0,0,0,0,0,12,2020
72, Zach Pascal,IND,2.3,4,4,1,23,0,0,0,0,0,0,12,2020
73, Mecole Hardman,KC,2.3,5,5,3,23,0,0,0,0,0,0,12,2020
74, CeeDee Lamb,DAL,2.1,7,7,5,21,0,0,0,0,0,0,12,2020
75, Devin Duvernay,BAL,2,3,3,3,20,0,0,0,0,0,0,12,2020
76, Mack Hollins,MIA,1.9,3,3,2,19,0,0,0,0,0,0,12,2020
77, Christian Kirk,ARI,1.9,7,6,3,19,0,1,0,0,0,0,12,2020
78, J. Washington,PIT,1.9,3,3,2,19,0,0,0,0,0,0,12,2020
79, Keke Coutee,HOU,1.7,3,3,2,17,0,0,0,0,0,0,12,2020
80, Christian Blake,ATL,1.7,1,1,1,17,0,0,0,0,0,0,12,2020
81, Marvin Hall,DET,1.6,4,4,2,16,0,0,0,0,0,0,12,2020
82, Tre'Quan Smith,NO,1.6,1,1,1,16,0,0,0,0,0,0,12,2020
83, Travis Fulgham,PHI,1.6,2,2,2,16,0,0,0,0,0,0,12,2020
84, Riley Ridley,CHI,1.6,2,2,2,16,0,0,0,0,0,0,12,2020
85, Dontrelle Inman,WAS,1.5,1,1,1,15,0,0,0,0,0,0,12,2020
86, Alshon Jeffery,PHI,1.5,4,4,2,15,0,0,0,0,0,0,12,2020
87, Tyler Boyd,CIN,1.5,6,6,3,15,0,0,0,0,0,0,12,2020
88, Rashard Higgins,CLE,1.5,2,2,1,15,0,0,0,0,0,0,12,2020
89, Jakeem Grant,MIA,1.5,2,2,2,15,0,0,0,0,0,0,12,2020
90, Bryan Edwards,LVR,1.5,2,2,1,15,0,0,0,0,0,0,12,2020
91, Antonio Brown,TB,1.1,3,3,2,11,0,0,0,0,0,0,12,2020
92, C.J. Board,NYG,1.1,1,1,1,11,0,0,0,0,0,0,12,2020
93, O. Zaccheaus,ATL,1.1,3,3,1,11,0,0,0,0,0,0,12,2020
94, Jalen Reagor,PHI,1.1,7,7,3,11,0,0,0,0,0,0,12,2020
95, C. Patterson,CHI,0.8,2,0,0,0,0,2,8,0,0,0,12,2020
96, Ray-Ray McCloud,PIT,0.8,1,1,1,8,0,0,0,0,0,1,12,2020
97, Malcolm Perry,MIA,0.8,1,1,1,8,0,0,0,0,0,0,12,2020
98, A. Callaway,MIA,0.7,1,1,1,7,0,0,0,0,0,0,12,2020
99,. KeeSean Johnson,ARI,0.7,1,1,1,7,0,0,0,0,0,0,12,2020
100,. Jeff Smith,NYJ,0.7,1,1,1,7,0,0,0,0,0,0,12,2020
101,. Kendall Hinton,DEN,0.7,11,0,0,0,0,2,7,0,2,0,12,2020
102,. Cameron Batson,TEN,0.5,1,0,0,0,0,1,5,0,0,0,12,2020
103,. E. Sanders,NO,0.4,1,1,1,4,0,0,0,0,0,0,12,2020
104,. Zay Jones,LVR,0.3,1,1,1,3,0,0,0,0,0,0,12,2020
105,. D. Harris,IND,0.3,2,1,1,1,0,1,2,0,0,0,12,2020
106,. G. Olszewski,NE,0.1,1,0,0,0,0,1,1,0,0,0,12,2020
107,. John Hightower,PHI,0.1,1,1,1,1,0,0,0,0,0,0,12,2020
108,. Isaiah McKenzie,BUF,-0.1,1,0,0,0,0,1,-1,0,0,0,12,2020
109,. Cedrick Wilson,DAL,-0.1,1,0,0,0,0,1,-1,0,0,0,12,2020
110,. N'Keal Harry,NE,-0.2,3,2,0,0,0,1,-2,0,0,0,12,2020
111,. Alex Erickson,CIN,-0.4,1,0,0,0,0,1,-4,0,0,0,12,2020
112,. KJ Hamler,DEN,-0.8,2,0,0,0,0,2,-8,0,0,0,12,2020
113,. Matthew Slater,NE,0,0,0,0,0,0,0,0,0,0,0,12,2020
114,. Dez Bryant,BAL,0,2,2,0,0,0,0,0,0,0,0,12,2020
115,. Andre Roberts,BUF,0,0,0,0,0,0,0,0,0,0,0,12,2020
116,. A.J. Green,CIN,0,3,3,0,0,0,0,0,0,0,0,12,2020
117,. Donte Moncrief,NE,0,0,0,0,0,0,0,0,0,0,0,12,2020
118,. DeAndre Carter,CHI,0,0,0,0,0,0,0,0,0,0,0,12,2020
119,. Jake Kumerow,BUF,0,0,0,0,0,0,0,0,0,0,0,12,2020
120,. Pharoh Cooper,CAR,0,0,0,0,0,0,0,0,0,0,0,12,2020
121,. Tajae Sharpe,MIN,0,1,1,0,0,0,0,0,0,0,0,12,2020
122,. Kalif Raymond,TEN,0,1,1,0,0,0,0,0,0,0,0,12,2020
123,. Marcus Johnson,IND,0,0,0,0,0,0,0,0,0,0,0,12,2020
124,. Taywan Taylor,CLE,0,1,1,0,0,0,0,0,0,0,0,12,2020
125,. Trent Taylor,SF,0,0,0,0,0,0,0,0,0,0,0,12,2020
126,. Noah Brown,DAL,0,1,1,0,0,0,0,0,0,0,0,12,2020
127,. Jamal Agnew,DET,0,2,1,0,0,0,0,0,0,0,0,12,2020
128,. Tim Patrick,DEN,0,2,2,0,0,0,0,0,0,0,0,12,2020
129,. Austin Carr,NO,0,0,0,0,0,0,0,0,0,0,0,12,2020
130,. Marcus Kemp,KC,0,0,0,0,0,0,0,0,0,0,0,12,2020
131,. River Cracraft,SF,0,0,0,0,0,0,0,0,0,0,0,12,2020
132,. Brandon Zylstra,CAR,0,0,0,0,0,0,0,0,0,0,0,12,2020
133,. D. Hamilton,DEN,0,1,1,0,0,0,0,0,0,0,0,12,2020
134,. Auden Tate,CIN,0,2,2,0,0,0,0,0,0,0,0,12,2020
135,. Trey Quinn,JAC,0,0,0,0,0,0,0,0,0,0,0,12,2020
136,. Justin Watson,TB,0,0,0,0,0,0,0,0,0,0,0,12,2020
137,. Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,0,0,0,12,2020
138,. M. Valdes-Scantling,GB,0,0,0,0,0,0,0,0,0,0,0,12,2020
139,. S. Mitchell Jr.,HOU,0,0,0,0,0,0,0,0,0,0,0,12,2020
140,. Cam Sims,WAS,0,0,0,0,0,0,0,0,0,0,0,12,2020
141,. Tony Brown,CIN,0,0,0,0,0,0,0,0,0,0,0,12,2020
142,. Vyncint Smith,NYJ,0,0,0,0,0,0,0,0,0,0,0,12,2020
143,. Miles Boykin,BAL,0,0,0,0,0,0,0,0,0,0,0,12,2020
144,. Darius Slayton,NYG,0,2,2,0,0,0,0,0,0,0,0,12,2020
145,. Nsimba Webster,LAR,0,0,0,0,0,0,0,0,0,0,0,12,2020
146,. Scott Miller,TB,0,1,1,0,0,0,0,0,0,0,0,12,2020
147,. Ashton Dulin,IND,0,0,0,0,0,0,0,0,0,0,0,12,2020
148,. Penny Hart,SEA,0,0,0,0,0,0,0,0,0,0,0,12,2020
149,. D. Shepherd,GB,0,0,0,0,0,0,0,0,0,0,0,12,2020
150,. Malik Taylor,GB,0,0,0,0,0,0,0,0,0,0,0,12,2020
151,. Joe Walker,SF,0,0,0,0,0,0,0,0,0,0,0,12,2020
152,. Tyrie Cleveland,DEN,0,0,0,0,0,0,0,0,0,0,0,12,2020
153,. Jerry Jeudy,DEN,0,1,1,0,0,0,0,0,0,0,0,12,2020
154,. James Proche,BAL,0,1,1,0,0,0,0,0,0,0,0,12,2020
155,. Van Jefferson,LAR,0,0,0,0,0,0,0,0,0,0,0,12,2020
156,. Freddie Swain,SEA,0,0,0,0,0,0,0,0,0,0,0,12,2020
157,. K.J. Hill,LAC,0,0,0,0,0,0,0,0,0,0,0,12,2020
158,. Joe Reed,LAC,0,0,0,0,0,0,0,0,0,0,0,12,2020
