,Player,Team,FF Pts,Plays,TRGT,REC,RCYDS,RCTDS,RUATT,RUYDS,RUTDS,INT,FUM,Week,Season
66, Levine Toilolo,SF,0,0,0,0,0,0,0,0,0,0,0,15,2019
67, Logan Thomas,DET,0,4,4,0,0,0,0,0,0,0,0,15,2019
68, Jeff Heuerman,DEN,0,1,1,0,0,0,0,0,0,0,0,15,2019
69, Nick Boyle,BAL,0,0,0,0,0,0,0,0,0,0,0,15,2019
70, Eric Tomlinson,LVR,0,0,0,0,0,0,0,0,0,0,0,15,2019
71, Ben Koyack,JAC,0,0,0,0,0,0,0,0,0,0,0,15,2019
72, Nick O'Leary,JAC,0,0,0,0,0,0,0,0,0,0,0,15,2019
73, MyCole Pruitt,TEN,0,0,0,0,0,0,0,0,0,0,0,15,2019
74, Chris Manhertz,CAR,0,0,0,0,0,0,0,0,0,0,0,15,2019
75, Joshua Perkins,PHI,0,0,0,0,0,0,0,0,0,0,0,15,2019
76, Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,0,0,0,15,2019
77, Mason Schreck,CIN,0,0,0,0,0,0,0,0,0,0,0,15,2019
78, Tyrone Swoopes,SEA,0,0,0,0,0,0,0,0,0,0,0,15,2019
79, Dalton Schultz,DAL,0,0,0,0,0,0,0,0,0,0,0,15,2019
80, Tyler Conklin,MIN,0,0,0,0,0,0,0,0,0,0,0,15,2019
81, Durham Smythe,MIA,0,0,0,0,0,0,0,0,0,0,0,15,2019
82, Ross Dwelley,SF,0,0,0,0,0,0,0,0,0,0,0,15,2019
83, Jaeden Graham,ATL,0,0,0,0,0,0,0,0,0,0,0,15,2019
84, Trevon Wesco,NYJ,0,0,0,0,0,0,0,0,0,0,0,15,2019
85, Stephen Carlson,CLE,0,0,0,0,0,0,0,0,0,0,0,15,2019
86, Hale Hentges,WAS,0,0,0,0,0,0,0,0,0,0,0,15,2019
87, J. Sternberger,GB,0,0,0,0,0,0,0,0,0,0,0,15,2019
0,Mark Andrews,BAL,21.3,9,9,6,93,2,0,0,0,0,0,16,2019
1,Jared Cook,NO,20.4,4,4,3,84,2,0,0,0,0,0,16,2019
2,Mike Gesicki,MIA,20.2,12,12,6,82,2,0,0,0,0,0,16,2019
3,Kaden Smith,NYG,15.5,8,8,6,35,2,0,0,0,0,0,16,2019
4,Dallas Goedert,PHI,15.1,12,12,9,91,1,0,0,0,0,0,16,2019
5,George Kittle,SF,13.9,8,8,5,79,1,0,0,0,0,0,16,2019
6,Travis Kelce,KC,13.4,9,9,8,74,1,0,0,0,0,0,16,2019
7,Jonnu Smith,TEN,12.3,4,4,3,63,1,0,0,0,0,0,16,2019
8,Tyler Eifert,CIN,11.7,8,8,4,57,1,0,0,0,0,0,16,2019
9, Tyler Higbee,LAR,10.4,11,11,9,104,0,0,0,0,0,0,16,2019
10, C.J. Uzomah,CIN,9.7,4,4,4,37,1,0,0,0,0,0,16,2019
11, Hale Hentges,WAS,8.8,2,2,2,28,1,0,0,0,0,0,16,2019
12, Austin Hooper,ATL,8.2,9,9,7,82,0,0,0,0,0,0,16,2019
13, Matt LaCosse,NE,6.8,1,1,1,8,1,0,0,0,0,0,16,2019
14, Jacob Hollister,SEA,6.4,6,6,5,64,0,0,0,0,0,0,16,2019
15, D. Harris,CLE,6.1,3,3,1,1,1,0,0,0,0,0,16,2019
16, O.J. Howard,TB,4.6,7,7,3,46,0,0,0,0,0,0,16,2019
17, Hunter Henry,LAC,4.5,7,7,5,45,0,0,0,0,0,0,16,2019
18, Seth DeValve,JAC,4.5,6,6,3,45,0,0,0,0,0,0,16,2019
19, Darren Waller,LVR,3.7,4,4,4,37,0,0,0,0,0,0,16,2019
20, Maxx Williams,ARI,3.6,2,2,2,36,0,0,0,0,0,0,16,2019
21, Greg Olsen,CAR,3.3,5,5,2,33,0,0,0,0,0,0,16,2019
22, Dawson Knox,BUF,3.3,4,4,1,33,0,0,0,0,0,0,16,2019
23, Trevon Wesco,NYJ,3.2,1,1,1,32,0,0,0,0,0,0,16,2019
24, Codey McElroy,TB,3,1,1,1,30,0,0,0,0,0,0,16,2019
25, Zach Ertz,PHI,2.8,6,6,4,28,0,0,0,0,0,0,16,2019
26, Darren Fells,HOU,2.7,3,3,3,27,0,0,0,0,0,0,16,2019
27, Ross Dwelley,SF,2.5,1,1,1,25,0,0,0,0,0,0,16,2019
28, Nick Boyle,BAL,2.4,4,4,3,24,0,0,0,0,0,0,16,2019
29, R. Seals-Jones,CLE,2.3,2,2,1,23,0,0,0,0,0,0,16,2019
30, Mo Alie-Cox,IND,2.1,1,1,1,21,0,0,0,0,0,0,16,2019
31, Dan Arnold,ARI,2,3,3,1,20,0,0,0,0,0,0,16,2019
32, Jesper Horsted,CHI,2,1,1,1,20,0,0,0,0,0,0,16,2019
33, Ross Travis,IND,1.9,2,2,1,19,0,0,0,0,0,0,16,2019
34, Nick Vannett,PIT,1.8,1,1,1,18,0,0,0,0,0,0,16,2019
35, Durham Smythe,MIA,1.8,2,2,2,18,0,0,0,0,0,0,16,2019
36, Jack Doyle,IND,1.7,4,4,2,17,0,0,0,0,0,0,16,2019
37, Logan Thomas,DET,1.7,3,3,2,17,0,0,0,0,0,0,16,2019
38, Cameron Brate,TB,1.7,5,5,2,17,0,0,0,0,0,0,16,2019
39, Jimmy Graham,GB,1.6,1,1,1,16,0,0,0,0,0,1,16,2019
40, Charles Clay,ARI,1.6,1,1,1,16,0,0,0,0,0,0,16,2019
41, Ian Thomas,CAR,1.6,3,3,3,16,0,0,0,0,0,0,16,2019
42, Benjamin Watson,NE,1.5,3,3,3,15,0,0,0,0,0,0,16,2019
43, Blake Bell,KC,1.5,3,3,2,15,0,0,0,0,0,0,16,2019
44, Clive Walford,MIA,1.5,2,2,1,15,0,0,0,0,0,0,16,2019
45, MyCole Pruitt,TEN,1.5,2,2,2,15,0,0,0,0,0,0,16,2019
46, Jason Witten,DAL,1.4,3,3,2,14,0,0,0,0,0,0,16,2019
47, Jeremy Sprinkle,WAS,1.4,3,3,2,14,0,0,0,0,0,0,16,2019
48, Blake Jarwin,DAL,1.4,1,1,1,14,0,0,0,0,0,0,16,2019
49, Jeff Heuerman,DEN,1.3,2,2,2,13,0,0,0,0,0,0,16,2019
50, J.P. Holtz,CHI,1.3,1,1,1,13,0,0,0,0,0,0,16,2019
51, Derek Carrier,LVR,1.2,2,2,2,12,0,0,0,0,0,0,16,2019
52, Jesse James,DET,1.2,1,1,1,12,0,0,0,0,0,0,16,2019
53, Eric Saubert,CHI,1.1,2,2,1,11,0,0,0,0,0,0,16,2019
54, Noah Fant,DEN,1,2,2,2,10,0,0,0,0,0,0,16,2019
55, Vance McDonald,PIT,0.9,6,6,3,9,0,0,0,0,0,0,16,2019
56, Hayden Hurst,BAL,0.9,3,3,1,9,0,0,0,0,0,0,16,2019
57, Kyle Rudolph,MIN,0.7,2,2,1,7,0,0,0,0,0,0,16,2019
58, Stephen Carlson,CLE,0.7,1,1,1,7,0,0,0,0,0,0,16,2019
59, Virgil Green,LAC,0.4,1,1,1,4,0,0,0,0,0,0,16,2019
60, Andrew Beck,DEN,0.4,3,1,1,1,0,1,3,0,0,0,16,2019
61, Irv Smith,MIN,0.4,3,3,2,4,0,0,0,0,0,0,16,2019
62, Marcedes Lewis,GB,0.2,1,1,1,2,0,0,0,0,0,0,16,2019
63, Lance Kendricks,LAC,0,0,0,0,0,0,0,0,0,0,0,16,2019
64, Lee Smith,BUF,0,0,0,0,0,0,0,0,0,0,0,16,2019
65, Luke Stocker,ATL,0,1,1,0,0,0,0,0,0,0,0,16,2019
66, Beau Brinkley,TEN,0,0,0,0,0,0,0,0,0,0,0,16,2019
67, Josh Hill,NO,0,0,0,0,0,0,0,0,0,0,0,16,2019
68, Luke Willson,SEA,0,0,0,0,0,0,0,0,0,0,0,16,2019
69, Levine Toilolo,SF,0,0,0,0,0,0,0,0,0,0,0,16,2019
70, Scott Simonson,NYG,0,0,0,0,0,0,0,0,0,0,0,16,2019
71, Daniel Brown,NYJ,0,1,1,0,0,0,0,0,0,0,0,16,2019
72, Tyler Kroft,BUF,0,1,1,0,0,0,0,0,0,0,0,16,2019
73, Eric Tomlinson,LVR,0,0,0,0,0,0,0,0,0,0,0,16,2019
74, Ben Koyack,JAC,0,0,0,0,0,0,0,0,0,0,0,16,2019
75, Nick O'Leary,JAC,0,0,0,0,0,0,0,0,0,0,0,16,2019
76, Chris Manhertz,CAR,0,0,0,0,0,0,0,0,0,0,0,16,2019
77, Joshua Perkins,PHI,0,2,2,0,0,0,0,0,0,0,0,16,2019
78, Gerald Everett,LAR,0,1,1,0,0,0,0,0,0,0,0,16,2019
79, Robert Tonyan,GB,0,0,0,0,0,0,0,0,0,0,0,16,2019
80, Cethan Carter,CIN,0,0,0,0,0,0,0,0,0,0,0,16,2019
81, Anthony Firkser,TEN,0,1,1,0,0,0,0,0,0,0,0,16,2019
82, Darrell Daniels,ARI,0,1,1,0,0,0,0,0,0,0,0,16,2019
83, Johnny Mundt,LAR,0,0,0,0,0,0,0,0,0,0,0,16,2019
84, Jordan Akins,HOU,0,2,2,0,0,0,0,0,0,0,0,16,2019
85, Troy Fumagalli,DEN,0,0,0,0,0,0,0,0,0,0,0,16,2019
86, Dalton Schultz,DAL,0,1,1,0,0,0,0,0,0,0,0,16,2019
87, Tyler Conklin,MIN,0,0,0,0,0,0,0,0,0,0,0,16,2019
88, Jaeden Graham,ATL,0,0,0,0,0,0,0,0,0,0,0,16,2019
89, Isaac Nauta,DET,0,0,0,0,0,0,0,0,0,0,0,16,2019
0,Tyler Higbee,LAR,14.4,12,12,8,84,1,0,0,0,0,0,17,2019
1,Dan Arnold,ARI,13.6,6,6,4,76,1,0,0,0,0,0,17,2019
2,Joshua Perkins,PHI,11,6,6,4,50,1,0,0,0,0,0,17,2019
3,Darren Waller,LVR,10.7,10,10,6,107,0,0,0,0,0,0,17,2019
4,Jared Cook,NO,10.4,2,2,2,44,1,0,0,0,0,0,17,2019
5,Hunter Henry,LAC,10.2,6,6,5,42,1,0,0,0,0,0,17,2019
6,Kaden Smith,NYG,9.8,11,11,8,98,0,0,0,0,0,1,17,2019
7,Mike Gesicki,MIA,9.4,7,7,4,34,1,0,0,0,0,0,17,2019
8,George Kittle,SF,9.3,8,7,7,86,0,1,7,0,0,0,17,2019
9, C.J. Uzomah,CIN,8.5,6,6,5,25,1,0,0,0,0,0,17,2019
10, Tommy Sweeney,BUF,7.6,5,5,5,76,0,0,0,0,0,0,17,2019
11, MyCole Pruitt,TEN,7.3,2,2,2,13,1,0,0,0,0,0,17,2019
12, Andrew Beck,DEN,6.8,2,2,2,8,1,0,0,0,0,0,17,2019
13, Dallas Goedert,PHI,6.5,10,10,4,65,0,0,0,0,0,0,17,2019
14, Cameron Brate,TB,6.2,3,3,1,2,1,0,0,0,0,0,17,2019
15, Hale Hentges,WAS,6.2,7,7,4,62,0,0,0,0,0,0,17,2019
16, Jordan Akins,HOU,5.4,7,7,5,54,0,0,0,0,0,0,17,2019
17, Jimmy Graham,GB,4.9,7,7,4,49,0,0,0,0,0,0,17,2019
18, Austin Hooper,ATL,4.5,9,9,7,45,0,0,0,0,0,0,17,2019
19, Josh Hill,NO,3.5,5,5,3,35,0,0,0,0,0,0,17,2019
20, Hayden Hurst,BAL,3.5,2,2,2,35,0,0,0,0,0,0,17,2019
21, Tyler Eifert,CIN,3.4,2,2,2,34,0,0,0,0,0,0,17,2019
22, Daniel Brown,NYJ,3.2,4,4,3,32,0,0,0,0,0,0,17,2019
23, Jacob Hollister,SEA,2.5,8,8,4,25,0,0,0,0,0,0,17,2019
24, Jason Witten,DAL,2.4,4,4,4,24,0,0,0,0,0,0,17,2019
25, Travis Kelce,KC,2.4,5,5,3,24,0,0,0,0,0,0,17,2019
26, Maxx Williams,ARI,2.3,2,2,1,23,0,0,0,0,0,0,17,2019
27, Vance McDonald,PIT,1.9,2,2,2,19,0,0,0,0,0,0,17,2019
28, Jeremy Sprinkle,WAS,1.8,6,6,3,18,0,0,0,0,0,0,17,2019
29, Logan Thomas,DET,1.5,3,3,1,15,0,0,0,0,0,0,17,2019
30, Mo Alie-Cox,IND,1.5,1,1,1,15,0,0,0,0,0,0,17,2019
31, Marcedes Lewis,GB,1.2,1,1,1,12,0,0,0,0,0,0,17,2019
32, Greg Olsen,CAR,1.2,6,6,2,12,0,0,0,0,0,0,17,2019
33, Ian Thomas,CAR,1.2,5,5,1,12,0,0,0,0,0,0,17,2019
34, Irv Smith,MIN,1.1,2,2,1,11,0,0,0,0,0,0,17,2019
35, Luke Stocker,ATL,1,1,1,1,10,0,0,0,0,0,0,17,2019
36, Eric Saubert,CHI,1,1,1,1,10,0,0,0,0,0,0,17,2019
37, Robert Tonyan,GB,0.9,3,3,2,9,0,0,0,0,0,0,17,2019
38, Troy Fumagalli,DEN,0.9,2,2,1,9,0,0,0,0,0,0,17,2019
39, Tyler Conklin,MIN,0.9,1,1,1,9,0,0,0,0,0,0,17,2019
40, Durham Smythe,MIA,0.8,3,3,1,8,0,0,0,0,0,0,17,2019
41, Jonnu Smith,TEN,0.7,1,0,0,0,0,1,7,0,0,0,17,2019
42, Jack Doyle,IND,0.6,4,4,1,6,0,0,0,0,0,0,17,2019
43, Nick Boyle,BAL,0.6,2,2,1,6,0,0,0,0,0,0,17,2019
44, Tyler Kroft,BUF,0.5,4,4,1,5,0,0,0,0,0,0,17,2019
45, Jesse James,DET,0.5,3,3,2,5,0,0,0,0,0,0,17,2019
